==43262== NVPROF is profiling process 43262, command: ./bin/sputniPIC.out inputfiles/GEM_3D_increased.inp -t 128 -s 1 -c
==43262== Profiling application: ./bin/sputniPIC.out inputfiles/GEM_3D_increased.inp -t 128 -s 1 -c
==43262== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",93.040900,221.383266,120,1.844861,1.201195,2.926088,"g_combined_kernel(int, int, int, int, grid, parameters, dt_info, particles_pointers, field_pointers, ids_pointers, grd_pointers)"
"GPU activities",3.961080,9.425069,1640,0.005747,0.000588,0.010940,"[CUDA memcpy HtoD]"
"GPU activities",2.998019,7.133543,1160,0.006150,0.000479,0.010955,"[CUDA memcpy DtoH]"
"API calls",97.779865,236.794406,120,1.973287,1.324895,3.055998,"cudaDeviceSynchronize"
"API calls",1.087370,2.633294,28,0.094046,0.077591,0.339757,"cudaHostAlloc"
"API calls",0.853751,2.067538,1240,0.001667,0.000794,0.007185,"cudaMemcpy"
"API calls",0.265207,0.642255,28,0.022938,0.021037,0.032272,"cudaFreeHost"
"API calls",0.007255,0.017569,1560,0.000011,0.000005,0.000113,"cudaMemcpyAsync"
"API calls",0.002285,0.005534,27,0.000205,0.000142,0.000809,"cudaMalloc"
"API calls",0.002095,0.005073,120,0.000042,0.000018,0.000251,"cudaLaunchKernel"
"API calls",0.001362,0.003299,27,0.000122,0.000091,0.000261,"cudaFree"
"API calls",0.000558,0.001351,192,0.000007,0.000000,0.000323,"cuDeviceGetAttribute"
"API calls",0.000100,0.000241,2,0.000121,0.000111,0.000131,"cuDeviceTotalMem"
"API calls",0.000075,0.000182,2,0.000091,0.000049,0.000133,"cuDeviceGetName"
"API calls",0.000038,0.000091,1,0.000091,0.000091,0.000091,"cudaStreamCreate"
"API calls",0.000024,0.000059,1,0.000059,0.000059,0.000059,"cudaStreamDestroy"
"API calls",0.000010,0.000024,2,0.000012,0.000007,0.000017,"cuDeviceGetPCIBusId"
"API calls",0.000003,0.000006,4,0.000002,0.000000,0.000005,"cuDeviceGet"
"API calls",0.000001,0.000003,3,0.000001,0.000000,0.000002,"cuDeviceGetCount"
"API calls",0.000000,0.000001,2,0.000001,0.000000,0.000001,"cuDeviceGetUuid"
