==42907== NVPROF is profiling process 42907, command: ./bin/sputniPIC.out inputfiles/GEM_3D_increased.inp -t 128 -s 1 -c
==42907== Profiling application: ./bin/sputniPIC.out inputfiles/GEM_3D_increased.inp -t 128 -s 1 -c
==42907== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",93.467283,221.378859,120,1.844824,1.201214,2.926030,"g_combined_kernel(int, int, int, int, grid, parameters, dt_info, particles_pointers, field_pointers, ids_pointers, grd_pointers)"
"GPU activities",3.677835,8.711016,1640,0.005312,0.000552,0.010374,"[CUDA memcpy HtoD]"
"GPU activities",2.854882,6.761836,1160,0.005829,0.000426,0.009626,"[CUDA memcpy DtoH]"
"API calls",98.174268,236.154026,120,1.967950,1.323935,3.049442,"cudaDeviceSynchronize"
"API calls",1.060406,2.550763,28,0.091099,0.075960,0.352529,"cudaHostAlloc"
"API calls",0.501131,1.205448,1240,0.000972,0.000675,0.012848,"cudaMemcpy"
"API calls",0.251302,0.604497,28,0.021589,0.021084,0.025447,"cudaFreeHost"
"API calls",0.006465,0.015551,1560,0.000010,0.000004,0.000130,"cudaMemcpyAsync"
"API calls",0.002162,0.005201,27,0.000193,0.000139,0.000810,"cudaMalloc"
"API calls",0.001977,0.004756,120,0.000040,0.000017,0.000173,"cudaLaunchKernel"
"API calls",0.001379,0.003317,27,0.000123,0.000090,0.000236,"cudaFree"
"API calls",0.000676,0.001627,192,0.000008,0.000000,0.000379,"cuDeviceGetAttribute"
"API calls",0.000132,0.000317,2,0.000158,0.000147,0.000169,"cuDeviceTotalMem"
"API calls",0.000048,0.000115,2,0.000058,0.000047,0.000068,"cuDeviceGetName"
"API calls",0.000027,0.000064,1,0.000064,0.000064,0.000064,"cudaStreamCreate"
"API calls",0.000015,0.000036,1,0.000036,0.000036,0.000036,"cudaStreamDestroy"
"API calls",0.000008,0.000020,2,0.000010,0.000007,0.000012,"cuDeviceGetPCIBusId"
"API calls",0.000003,0.000006,3,0.000002,0.000000,0.000004,"cuDeviceGetCount"
"API calls",0.000001,0.000003,4,0.000001,0.000000,0.000002,"cuDeviceGet"
"API calls",0.000001,0.000002,2,0.000001,0.000001,0.000001,"cuDeviceGetUuid"
