==6289== NVPROF is profiling process 6289, command: ./bin/sputniPIC.out inputfiles/GEM_2D_increased.inp -t 128 -s 4 -c
==6289== Profiling application: ./bin/sputniPIC.out inputfiles/GEM_2D_increased.inp -t 128 -s 4 -c
==6289== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,ms,ms,ms,
"GPU activities",92.433492,74.210216,200,371.051081,219.271783,489.370738,"g_combined_kernel(int, int, int, int, grid, parameters, dt_info, particles_pointers, field_pointers, ids_pointers, grd_pointers)"
"GPU activities",4.205944,3.376742,2200,1.534882,0.066589,2.807288,"[CUDA memcpy HtoD]"
"GPU activities",3.360563,2.698028,1640,1.645138,0.060989,3.370524,"[CUDA memcpy DtoH]"
"API calls",97.408750,80.207048,80,1002.588099,239.300777,2087.137858,"cudaDeviceSynchronize"
"API calls",1.507755,1.241496,28,44.339143,32.392234,349.708459,"cudaHostAlloc"
"API calls",0.723924,0.596084,1240,0.480712,0.178278,3.749230,"cudaMemcpy"
"API calls",0.313630,0.258245,28,9.223038,8.409273,13.825626,"cudaFreeHost"
"API calls",0.026913,0.022160,2600,0.008523,0.004392,0.230982,"cudaMemcpyAsync"
"API calls",0.006458,0.005317,200,0.026585,0.012386,0.216664,"cudaLaunchKernel"
"API calls",0.006127,0.005045,27,0.186846,0.140006,0.679350,"cudaMalloc"
"API calls",0.004015,0.003306,27,0.122444,0.089510,0.229937,"cudaFree"
"API calls",0.001742,0.001434,192,0.007470,0.000302,0.391858,"cuDeviceGetAttribute"
"API calls",0.000332,0.000273,2,0.136549,0.123961,0.149138,"cuDeviceTotalMem"
"API calls",0.000123,0.000101,4,0.025372,0.003528,0.081770,"cudaStreamCreate"
"API calls",0.000123,0.000101,2,0.050695,0.038335,0.063055,"cuDeviceGetName"
"API calls",0.000065,0.000053,4,0.013291,0.003437,0.041530,"cudaStreamDestroy"
"API calls",0.000030,0.000025,2,0.012285,0.007346,0.017224,"cuDeviceGetPCIBusId"
"API calls",0.000009,0.000008,4,0.001907,0.000323,0.006408,"cuDeviceGet"
"API calls",0.000004,0.000003,3,0.001098,0.000331,0.002365,"cuDeviceGetCount"
"API calls",0.000001,0.000001,2,0.000614,0.000480,0.000748,"cuDeviceGetUuid"
